Date	316 HK Equity	1378 HK Equity	883 HK Equity	1171 HK Equity	386 HK Equity	1308 HK Equity	1088 HK Equity	998 HK Equity	600019 CH Equity	1919 HK Equity	3988 HK Equity	1288 HK Equity	3323 HK Equity	762 HK Equity	857 HK Equity	3328 HK Equity	728 HK Equity	941 HK Equity	939 HK Equity	000651 CH Equity	601088 CH Equity	2007 HK Equity	601006 CH Equity	1398 HK Equity	002157 CH Equity	601155 CH Equity	267 HK Equity	1044 HK Equity	601328 CH Equity	600028 CH Equity	601169 CH Equity	17 HK Equity	868 HK Equity	601225 CH Equity	601988 CH Equity	688 HK Equity	000002 CH Equity	601818 CH Equity	601288 CH Equity	2628 HK Equity	6 HK Equity	601398 CH Equity	000069 CH Equity	600000 CH Equity	601939 CH Equity
2/16/22	194.500	10.540	9.820	19.300	4.040	32.250	22.000	3.800	9.183	15.160	3.150	3.070	11.140	4.300	4.090	5.480	3.050	55.600	6.000	48.280	31.009	6.52	8.617	4.76	8.826	40.488	8.91	40.7	6.081	5.355	5.687	32.95	22.15	17.099	3.902	24.45	24.620	4.235	3.742	13.98	50.15	5.884	8.888	10.574	7.669
2/17/22	200.800	10.640	9.830	19.340	4.090	32.550	22.100	3.800	9.094	15.460	3.130	3.080	11.000	4.300	4.120	5.490	3.030	54.500	6.000	47.551	31.147	6.57	8.504	4.79	8.860	39.269	8.96	41.15	6.067	5.353	5.685	32.8	21.85	17.056	3.913	24.25	24.366	4.233	3.741	13.72	50.15	5.882	8.700	10.534	7.691
2/18/22	208.200	10.740	9.870	19.980	4.070	32.800	22.450	3.850	9.385	15.540	3.150	3.070	11.140	4.320	4.090	5.510	3.050	54.800	6.010	48.145	31.805	6.72	8.694	4.79	8.916	42.016	9.05	41.45	6.154	5.402	5.735	32.95	21.65	17.894	3.946	24.95	25.256	4.242	3.761	13.76	50.05	5.932	9.064	10.692	7.769
2/21/22	214.400	10.760	10.000	19.900	4.080	32.650	22.500	3.850	9.273	15.380	3.160	3.080	11.040	4.380	4.100	5.550	3.130	55.900	6.050	47.818	32.523	6.72	8.571	4.83	9.137	43.138	9.12	41.9	6.120	5.369	5.689	32.45	22.05	18.164	3.916	25.45	25.491	4.236	3.731	13.76	50.15	5.936	9.051	10.591	7.721
2/22/22	201.600	10.920	10.060	20.150	4.060	31.200	22.450	3.820	9.113	14.700	3.130	3.030	10.960	4.350	4.170	5.460	3.110	55.300	5.940	46.750	32.803	6.68	8.571	4.76	8.941	41.953	9.08	41.75	6.104	5.426	5.673	31.9	21.75	18.325	3.909	25.3	25.453	4.205	3.712	13.56	49.8	5.895	9.076	10.581	7.670
2/23/22	202.200	10.860	10.020	19.460	4.050	32.100	21.850	3.790	9.085	14.900	3.120	3.020	10.700	4.340	4.120	5.480	3.150	54.900	5.940	47.267	31.532	6.71	8.479	4.74	8.949	40.135	9.2	42.45	6.069	5.352	5.649	32.1	21.75	18.244	3.906	25.1	25.043	4.190	3.721	13.56	49.7	5.896	8.764	10.556	7.602
2/24/22	200.800	10.720	10.120	19.900	4.010	31.650	21.650	3.690	8.784	14.780	3.050	2.930	10.400	4.210	4.260	5.340	3.070	54.000	5.840	45.892	31.458	6.39	8.340	4.65	8.611	39.169	9.09	42.2	5.959	5.416	5.576	31.85	20.95	18.160	3.837	23.95	24.476	4.133	3.664	13.16	49.45	5.798	8.549	10.412	7.476
2/25/22	204.200	10.720	9.800	18.400	3.890	31.600	20.600	3.650	8.863	14.720	3.020	2.900	10.120	4.190	4.100	5.280	3.040	53.150	5.750	45.946	30.371	6.24	8.455	4.58	8.542	38.468	8.86	41.3	5.933	5.315	5.587	31.5	21	17.417	3.844	23.6	24.141	4.129	3.671	12.98	49.6	5.773	8.529	10.420	7.429
2/28/22	220.000	10.860	9.970	19.160	3.860	32.100	21.500	3.670	8.942	15.700	3.040	2.960	10.020	4.130	4.170	5.360	3.000	52.800	5.860	45.538	31.258	6.06	8.434	4.67	8.533	37.389	9.11	41.45	5.920	5.362	5.585	31.25	20.75	17.623	3.839	23.85	23.778	4.136	3.691	12.96	49.25	5.771	8.545	10.391	7.468
3/1/22	218.800	10.580	10.020	20.350	3.860	32.750	21.800	3.680	9.025	15.960	3.020	2.950	10.240	4.150	4.130	5.320	3.030	53.150	5.860	45.598	32.251	6.17	8.431	4.67	9.112	37.637	8.97	41.45	6.017	5.348	5.621	30.6	21.8	18.224	3.863	23.75	23.994	4.160	3.714	13.06	49	5.794	8.592	10.449	7.552
3/2/22	214.000	11.100	10.360	21.200	3.850	31.400	21.800	3.650	8.986	15.920	2.980	2.910	10.040	4.130	4.250	5.280	2.990	52.250	5.800	45.214	32.508	5.71	8.516	4.59	8.640	38.268	8.79	41.55	6.032	5.389	5.599	30.25	19.52	18.355	3.869	23.8	23.880	4.153	3.708	12.86	48.05	5.809	8.442	10.407	7.515
3/3/22	229.000	11.580	10.640	22.500	3.890	34.000	22.750	3.700	9.274	17.100	3.000	2.930	10.360	4.200	4.300	5.350	3.060	52.850	5.830	44.638	33.349	5.72	8.656	4.65	8.408	38.839	9.08	41	6.071	5.490	5.651	30.45	19.38	18.510	3.895	24.55	24.099	4.179	3.722	12.92	48.55	5.861	8.618	10.461	7.629
3/4/22	228.000	11.320	10.420	22.900	3.900	32.900	22.750	3.670	9.212	17.120	3.010	2.930	10.080	4.150	4.280	5.310	3.030	52.050	5.810	44.306	33.659	6.07	8.656	4.62	8.347	38.395	8.96	41.65	6.059	5.416	5.614	30.3	18.98	18.796	3.895	24.2	23.136	4.192	3.710	12.82	49.05	5.837	8.668	10.387	7.592
3/7/22	223.200	11.500	10.660	22.800	3.800	32.550	22.300	3.600	9.166	16.380	2.940	2.850	10.000	4.070	4.470	5.130	2.950	51.600	5.690	43.156	33.459	6.5	8.560	4.53	7.916	38.172	8.89	39.9	5.962	5.381	5.579	30.3	18.72	18.777	3.872	24.65	22.933	4.131	3.674	12.5	50.6	5.752	8.535	10.254	7.508
3/8/22	211.000	10.360	10.180	21.000	3.670	29.950	21.700	3.570	8.971	15.000	2.910	2.840	9.470	4.000	4.320	5.140	2.910	51.150	5.600	41.985	31.999	6.09	8.402	4.52	7.585	35.241	8.62	39.45	5.878	5.234	5.506	30.2	18.52	17.992	3.836	24.4	21.865	4.083	3.675	12.18	50.95	5.717	8.154	9.998	7.424
3/9/22	215.000	10.060	10.120	21.400	3.490	30.150	21.750	3.550	8.825	14.760	2.890	2.810	9.310	3.980	4.170	5.090	2.890	51.000	5.520	41.265	33.319	5.66	8.268	4.51	7.389	31.994	8.55	39.65	5.817	5.124	5.446	29.8	18.46	18.367	3.812	23.4	21.016	4.023	3.639	11.86	50.55	5.644	7.897	9.778	7.364
3/10/22	219.400	10.000	10.100	21.150	3.550	30.100	21.500	3.610	8.760	14.720	2.960	2.850	9.380	4.050	4.010	5.170	2.940	51.750	5.620	41.451	32.876	5.63	8.402	4.57	7.511	32.084	8.55	39.2	5.840	5.135	5.481	30.3	19.24	17.991	3.811	23.4	20.750	4.034	3.638	12.12	51.6	5.642	8.067	9.800	7.412
3/11/22	228.400	10.040	9.790	20.800	3.520	29.350	21.300	3.600	8.533	15.100	2.960	2.880	9.080	4.070	3.950	5.220	2.930	51.550	5.620	41.740	33.219	5.19	8.385	4.58	7.730	31.490	8.57	39.15	5.940	5.125	5.520	30.2	19.64	18.128	3.828	22.6	20.561	4.050	3.668	12.08	51.6	5.693	8.064	9.892	7.471
3/14/22	222.400	9.190	9.470	18.960	3.430	27.800	20.100	3.570	8.253	13.740	2.950	2.840	8.440	3.880	3.790	5.210	2.870	50.550	5.630	40.627	32.226	4.21	8.229	4.6	7.515	29.741	8.7	40.05	5.892	5.055	5.437	30.05	18.22	17.564	3.801	21.55	19.791	3.997	3.653	11.8	51.95	5.646	7.810	9.729	7.331
3/15/22	200.800	8.030	8.920	17.360	3.310	26.050	18.540	3.440	7.594	12.420	2.860	2.740	7.540	3.660	3.540	4.990	2.760	48.300	5.490	38.338	29.651	3.76	7.803	4.43	7.152	26.738	8.2	38.75	5.652	4.891	5.284	29.1	17.14	16.281	3.723	19.44	18.186	3.822	3.600	11.02	50.2	5.579	7.176	9.376	7.152
3/16/22	229.600	8.700	9.190	18.420	3.380	28.100	19.600	3.510	7.804	14.040	2.870	2.740	8.330	3.780	3.630	5.130	2.880	50.200	5.420	39.084	30.528	4.33	8.100	4.4	7.447	26.749	8.11	39.1	5.884	4.998	5.379	28.35	18.06	17.000	3.779	21.5	19.092	3.878	3.619	11.5	49.7	5.601	7.472	9.565	7.250
3/17/22	234.800	9.590	9.520	19.600	3.600	28.800	20.600	3.640	8.190	14.580	2.980	2.890	9.220	3.830	3.790	5.350	2.950	51.500	5.640	39.498	30.015	5.56	7.969	4.58	7.525	29.436	8.6	39.15	5.826	5.025	5.370	30.45	19.88	17.095	3.769	23.1	20.543	3.892	3.609	12.14	50.45	5.567	7.821	9.533	7.230
3/18/22	244.800	10.080	9.840	20.650	3.670	28.900	20.750	3.690	8.216	15.020	2.970	2.870	9.270	3.900	3.850	5.400	3.030	52.900	5.720	39.676	30.784	5.63	8.191	4.63	7.699	32.333	8.69	39.7	6.014	5.079	5.436	31.4	20	17.735	3.813	23.95	21.461	3.948	3.640	12.42	50.5	5.596	8.056	9.716	7.367
3/21/22	231.400	10.000	9.920	20.450	3.630	29.100	20.850	3.640	8.163	14.880	2.960	2.860	8.880	3.870	3.810	5.280	2.990	53.050	5.620	39.596	32.135	5.28	8.114	4.59	7.905	32.012	8.59	38.35	5.984	5.060	5.393	31	19.54	18.272	3.805	22.9	20.685	3.928	3.620	12.12	50.25	5.590	7.757	9.554	7.326
3/22/22	234.800	10.560	10.360	22.000	3.720	29.800	21.950	3.690	8.274	15.340	2.990	2.890	9.100	3.920	3.990	5.390	3.080	54.100	5.680	39.893	33.045	5.71	8.188	4.63	7.966	33.279	8.64	36.95	6.024	5.102	5.446	31.2	19.58	18.785	3.873	23.55	21.612	3.971	3.676	12.18	50.6	5.643	7.966	9.626	7.401
3/23/22	233.800	10.260	10.200	22.150	3.720	29.600	21.750	3.690	8.178	15.060	3.000	2.890	9.030	3.890	3.930	5.370	3.100	54.350	5.640	39.736	32.601	5.78	8.117	4.63	7.981	35.254	8.39	36.05	6.005	5.071	5.427	32	19.76	18.505	3.856	24	21.992	3.942	3.671	12.32	50.45	5.612	8.141	9.578	7.404
3/24/22	232.200	10.920	10.340	23.350	3.740	29.800	22.600	3.700	8.207	14.820	3.010	2.900	9.070	3.930	4.000	5.340	3.140	56.000	5.660	39.400	33.417	5.52	8.145	4.66	8.059	33.466	8.44	35.2	5.971	5.099	5.418	32.15	19.52	18.773	3.858	23.6	21.475	3.931	3.673	12.26	51.2	5.627	7.973	9.583	7.470
3/25/22	219.000	10.700	10.260	23.100	3.710	27.650	22.300	3.840	8.128	14.040	3.030	2.930	9.020	3.890	4.020	5.450	3.120	55.050	5.690	38.759	33.422	5.46	8.128	4.69	8.878	33.446	8.7	35.85	6.038	5.115	5.435	32.45	19.2	18.814	3.886	23.6	21.408	3.959	3.664	11.98	51.25	5.681	7.944	9.591	7.489
3/28/22	195.400	10.620	10.640	24.300	3.860	27.200	24.400	3.910	8.232	13.720	3.030	2.940	9.080	3.910	4.110	5.450	3.120	55.300	5.730	38.876	35.903	5.51	8.232	4.69	8.601	34.576	8.61	36.4	6.107	5.271	5.468	32.35	19.26	19.414	3.895	23.75	21.834	3.981	3.711	11.92	51.25	5.763	8.257	9.658	7.581
3/29/22	202.600	10.620	10.920	25.100	3.890	28.150	25.550	3.900	8.142	14.140	3.050	2.950	8.980	3.910	4.130	5.520	3.100	55.300	5.750	38.474	36.998	5.72	8.352	4.72	9.016	34.402	8.55	36	6.162	5.326	5.486	32.05	19.14	20.504	3.924	23.25	21.500	3.973	3.727	11.82	51.55	5.805	8.216	9.618	7.663
3/30/22	206.400	10.300	11.120	24.250	3.910	28.500	24.750	3.940	8.299	14.000	3.120	2.990	9.660	3.900	4.120	5.490	3.070	54.600	5.800	39.545	35.797	6.08	8.360	4.76	9.199	37.868	8.51	36.05	6.215	5.327	5.561	32.75	19.64	19.655	3.971	23.9	23.404	4.020	3.761	12.06	51.5	5.808	8.903	9.766	7.633
3/31/22	209.400	10.460	10.740	23.250	3.930	27.750	25.100	3.970	8.339	13.660	3.150	3.010	9.740	3.890	4.060	5.620	3.100	54.150	5.890	39.905	36.779	6.03	8.487	4.81	9.525	39.744	8.71	36.2	6.313	5.337	5.658	31.85	19	20.323	4.040	23.45	23.659	4.077	3.805	12.04	51.05	5.893	9.093	9.884	7.771
4/1/22	219.600	10.540	10.940	24.750	4.000	29.400	25.900	4.010	8.459	15.000	3.150	3.020	10.080	3.890	3.990	5.680	3.090	54.500	5.930	40.656	36.359	5.86	8.471	4.84	9.493	41.136	8.83	37.35	6.304	5.381	5.688	32.15	19.26	20.267	4.051	23.15	25.438	4.112	3.792	12.16	51.7	5.898	9.555	9.936	7.757
4/4/22	212.000	10.580	11.120	24.550	4.020	29.600	25.500	4.050	8.459	14.720	3.150	3.050	10.620	3.920	4.050	5.710	3.110	54.900	5.950	40.656	36.359	6.35	8.471	4.86	9.493	41.136	8.92	37.65	6.304	5.381	5.688	32.4	19.9	20.267	4.051	24.9	25.438	4.112	3.792	12.44	51.4	5.898	9.555	9.936	7.757
4/6/22	199.100	10.500	11.700	23.550	4.040	28.100	25.100	4.050	8.935	13.580	3.130	3.030	10.680	3.920	4.130	5.640	3.130	55.350	5.910	40.904	35.986	6.5	8.565	4.81	9.206	42.641	8.8	37	6.372	5.435	5.842	32.3	19.16	19.632	4.067	26.35	26.152	4.203	3.820	12.24	51.4	5.953	9.761	10.069	7.826
3/31/22	209.400	10.460	10.740	23.250	3.930	27.750	25.100	3.970	8.339	13.660	3.150	3.010	9.740	3.890	4.060	5.620	3.100	54.150	5.890	39.905	36.779	6.03	8.487	4.81	9.525	39.744	8.71	36.2	6.313	5.337	5.658	31.85	19	20.323	4.040	23.45	23.659	4.077	3.805	12.04	51.05	5.893	9.093	9.884	7.771
